prioridade,tempo,nome
82774,52,cottage-pie-65044
156124,461,pizza-margherita-65045
195058,202,risotto-65046
146352,308,lasagna-65047
176541,517,carbonara-65048
12928,646,feijoada-65049
76983,302,moqueca-65050
277502,297,acaraje-65051
291659,714,pao-de-queijo-65052
296110,100,sushi-65053
103591,981,tempura-65054
153104,409,ramen-65055
282663,782,okonomiyaki-65056
232343,322,fish-and-chips-65057
200409,30,steak-and-ale-pie-65058
148002,504,bubble-and-squeak-65059
233124,887,cottage-pie-65060
152536,891,pizza-margherita-65061
227446,849,risotto-65062
246246,822,lasagna-65063
214164,632,carbonara-65064
282259,140,feijoada-65065
75883,896,moqueca-65066
28875,515,acaraje-65067
230151,681,pao-de-queijo-65068
73596,264,sushi-65069
122004,693,tempura-65070
98191,860,ramen-65071
112002,640,okonomiyaki-65072
284985,95,fish-and-chips-65073
194784,757,steak-and-ale-pie-65074
293362,921,bubble-and-squeak-65075
115830,47,cottage-pie-65076
30561,368,pizza-margherita-65077
185056,876,risotto-65078
214027,519,lasagna-65079
94984,982,carbonara-65080
296466,270,feijoada-65081
32764,548,moqueca-65082
282087,972,acaraje-65083
248718,79,pao-de-queijo-65084
251359,485,sushi-65085
39324,479,tempura-65086
239788,13,ramen-65087
18078,541,okonomiyaki-65088
185194,59,fish-and-chips-65089
118128,464,steak-and-ale-pie-65090
72935,905,bubble-and-squeak-65091
191608,165,cottage-pie-65092
117536,552,pizza-margherita-65093
17606,731,risotto-65094
71606,700,lasagna-65095
51183,829,carbonara-65096
249842,229,feijoada-65097
158361,201,moqueca-65098
109324,702,acaraje-65099
261574,804,pao-de-queijo-65100
55071,287,sushi-65101
294683,834,tempura-65102
207603,75,ramen-65103
131101,276,okonomiyaki-65104
153792,759,fish-and-chips-65105
70442,370,steak-and-ale-pie-65106
278924,642,bubble-and-squeak-65107
1409,313,cottage-pie-65108
60951,459,pizza-margherita-65109
66701,585,risotto-65110
195078,803,lasagna-65111
175384,553,carbonara-65112
12263,390,feijoada-65113
294676,794,moqueca-65114
198231,795,acaraje-65115
61977,74,pao-de-queijo-65116
180012,575,sushi-65117
279022,396,tempura-65118
63210,948,ramen-65119
61713,967,okonomiyaki-65120
42735,887,fish-and-chips-65121
194928,455,steak-and-ale-pie-65122
260802,705,bubble-and-squeak-65123
194634,8,cottage-pie-65124
46623,345,pizza-margherita-65125
17218,218,risotto-65126
159064,479,lasagna-65127
180573,53,carbonara-65128
234294,607,feijoada-65129
154886,693,moqueca-65130
130679,933,acaraje-65131
52508,861,pao-de-queijo-65132
22033,66,sushi-65133
53719,256,tempura-65134
105061,212,ramen-65135
135291,422,okonomiyaki-65136
72504,695,fish-and-chips-65137
287099,179,steak-and-ale-pie-65138
268183,977,bubble-and-squeak-65139
192698,330,cottage-pie-65140
192307,674,pizza-margherita-65141
267514,653,risotto-65142
7683,8,lasagna-65143
25577,468,carbonara-65144
178603,791,feijoada-65145
204653,388,moqueca-65146
203591,335,acaraje-65147
104095,998,pao-de-queijo-65148
49400,238,sushi-65149
233776,802,tempura-65150
31820,877,ramen-65151
68945,365,okonomiyaki-65152
259207,916,fish-and-chips-65153
283448,260,steak-and-ale-pie-65154
139281,537,bubble-and-squeak-65155
118241,475,cottage-pie-65156
196169,789,pizza-margherita-65157
144481,196,risotto-65158
266941,360,lasagna-65159
263341,780,carbonara-65160
224019,930,feijoada-65161
165289,662,moqueca-65162
185082,137,acaraje-65163
135352,674,pao-de-queijo-65164
200775,463,sushi-65165
237378,778,tempura-65166
28602,59,ramen-65167
296251,600,okonomiyaki-65168
13877,124,fish-and-chips-65169
238737,825,steak-and-ale-pie-65170
9608,220,bubble-and-squeak-65171
125390,397,cottage-pie-65172
51555,727,pizza-margherita-65173
136809,475,risotto-65174
47513,48,lasagna-65175
210506,211,carbonara-65176
204677,758,feijoada-65177
100797,601,moqueca-65178
155674,843,acaraje-65179
233881,572,pao-de-queijo-65180
103028,577,sushi-65181
232535,760,tempura-65182
237480,681,ramen-65183
143712,745,okonomiyaki-65184
199080,93,fish-and-chips-65185
169099,587,steak-and-ale-pie-65186
255757,879,bubble-and-squeak-65187
258773,408,cottage-pie-65188
88782,88,pizza-margherita-65189
91232,926,risotto-65190
116939,938,lasagna-65191
259361,578,carbonara-65192
45136,627,feijoada-65193
23658,366,moqueca-65194
186214,528,acaraje-65195
53456,919,pao-de-queijo-65196
8673,292,sushi-65197
101873,710,tempura-65198
231260,791,ramen-65199
95209,429,okonomiyaki-65200
272390,322,fish-and-chips-65201
265394,992,steak-and-ale-pie-65202
126027,809,bubble-and-squeak-65203
194239,902,cottage-pie-65204
190968,100,pizza-margherita-65205
138468,383,risotto-65206
274285,349,lasagna-65207
278118,100,carbonara-65208
49481,711,feijoada-65209
122911,295,moqueca-65210
58567,536,acaraje-65211
250163,138,pao-de-queijo-65212
166190,524,sushi-65213
105913,912,tempura-65214
63184,369,ramen-65215
139459,943,okonomiyaki-65216
1157,330,fish-and-chips-65217
182414,486,steak-and-ale-pie-65218
4813,973,bubble-and-squeak-65219
284836,590,cottage-pie-65220
156904,264,pizza-margherita-65221
175613,119,risotto-65222
273806,472,lasagna-65223
14433,705,carbonara-65224
117135,826,feijoada-65225
286212,991,moqueca-65226
145178,608,acaraje-65227
277693,459,pao-de-queijo-65228
8449,560,sushi-65229
248467,297,tempura-65230
59548,758,ramen-65231
262379,129,okonomiyaki-65232
161999,102,fish-and-chips-65233
11865,962,steak-and-ale-pie-65234
283390,924,bubble-and-squeak-65235
170811,856,cottage-pie-65236
209842,530,pizza-margherita-65237
235174,665,risotto-65238
219608,114,lasagna-65239
164579,232,carbonara-65240
220914,500,feijoada-65241
154770,197,moqueca-65242
277553,48,acaraje-65243
290342,332,pao-de-queijo-65244
7913,149,sushi-65245
251694,396,tempura-65246
5788,599,ramen-65247
213158,701,okonomiyaki-65248
155832,223,fish-and-chips-65249
34958,829,steak-and-ale-pie-65250
273968,776,bubble-and-squeak-65251
143039,197,cottage-pie-65252
237932,508,pizza-margherita-65253
133481,562,risotto-65254
33791,982,lasagna-65255
23431,659,carbonara-65256
218308,273,feijoada-65257
31173,745,moqueca-65258
108299,371,acaraje-65259
23860,18,pao-de-queijo-65260
143684,120,sushi-65261
228209,247,tempura-65262
6468,708,ramen-65263
94598,759,okonomiyaki-65264
19687,576,fish-and-chips-65265
191233,101,steak-and-ale-pie-65266
29898,776,bubble-and-squeak-65267
28797,795,cottage-pie-65268
60918,913,pizza-margherita-65269
196241,344,risotto-65270
142922,736,lasagna-65271
116478,431,carbonara-65272
148066,86,feijoada-65273
125463,204,moqueca-65274
128276,128,acaraje-65275
93909,133,pao-de-queijo-65276
27030,364,sushi-65277
241398,623,tempura-65278
214564,163,ramen-65279
28702,908,okonomiyaki-65280
98354,448,fish-and-chips-65281
188207,234,steak-and-ale-pie-65282
232121,449,bubble-and-squeak-65283
238150,744,cottage-pie-65284
184433,309,pizza-margherita-65285
217669,114,risotto-65286
19075,355,lasagna-65287
285454,894,carbonara-65288
217202,648,feijoada-65289
50222,267,moqueca-65290
143258,254,acaraje-65291
97568,643,pao-de-queijo-65292
207139,319,sushi-65293
6336,565,tempura-65294
173345,186,ramen-65295
265318,676,okonomiyaki-65296
293133,631,fish-and-chips-65297
241409,381,steak-and-ale-pie-65298
186629,449,bubble-and-squeak-65299
65693,931,cottage-pie-65300
58974,189,pizza-margherita-65301
208263,469,risotto-65302
160828,775,lasagna-65303
120654,120,carbonara-65304
247293,672,feijoada-65305
268575,267,moqueca-65306
172961,196,acaraje-65307
40566,447,pao-de-queijo-65308
109819,470,sushi-65309
213265,143,tempura-65310
174141,278,ramen-65311
240097,530,okonomiyaki-65312
64564,33,fish-and-chips-65313
16314,944,steak-and-ale-pie-65314
186279,43,bubble-and-squeak-65315
228632,484,cottage-pie-65316
150079,118,pizza-margherita-65317
201118,265,risotto-65318
228392,997,lasagna-65319
93122,446,carbonara-65320
221881,958,feijoada-65321
198541,783,moqueca-65322
54658,819,acaraje-65323
258971,637,pao-de-queijo-65324
278021,785,sushi-65325
240012,607,tempura-65326
149489,252,ramen-65327
290746,118,okonomiyaki-65328
43384,341,fish-and-chips-65329
190720,589,steak-and-ale-pie-65330
57288,312,bubble-and-squeak-65331
32156,208,cottage-pie-65332
28794,42,pizza-margherita-65333
142789,691,risotto-65334
25489,410,lasagna-65335
128848,838,carbonara-65336
239768,597,feijoada-65337
152857,613,moqueca-65338
154018,645,acaraje-65339
7401,84,pao-de-queijo-65340
9364,804,sushi-65341
53989,845,tempura-65342
115482,950,ramen-65343
162763,177,okonomiyaki-65344
160242,627,fish-and-chips-65345
265185,281,steak-and-ale-pie-65346
114273,847,bubble-and-squeak-65347
236327,323,cottage-pie-65348
269534,888,pizza-margherita-65349
27026,914,risotto-65350
240217,608,lasagna-65351
271180,211,carbonara-65352
264179,537,feijoada-65353
176044,142,moqueca-65354
179781,185,acaraje-65355
98912,701,pao-de-queijo-65356
267134,544,sushi-65357
58800,924,tempura-65358
15259,503,ramen-65359
257266,683,okonomiyaki-65360
131564,455,fish-and-chips-65361
247250,170,steak-and-ale-pie-65362
279733,704,bubble-and-squeak-65363
172993,777,cottage-pie-65364
13792,364,pizza-margherita-65365
65273,856,risotto-65366
96103,869,lasagna-65367
23226,872,carbonara-65368
219359,378,feijoada-65369
257043,796,moqueca-65370
31529,59,acaraje-65371
268421,873,pao-de-queijo-65372
183500,746,sushi-65373
209486,173,tempura-65374
61587,751,ramen-65375
298204,394,okonomiyaki-65376
100026,513,fish-and-chips-65377
259709,700,steak-and-ale-pie-65378
81168,535,bubble-and-squeak-65379
73348,566,cottage-pie-65380
62456,382,pizza-margherita-65381
222079,518,risotto-65382
234095,852,lasagna-65383
8648,583,carbonara-65384
192882,340,feijoada-65385
118448,311,moqueca-65386
25511,303,acaraje-65387
167701,374,pao-de-queijo-65388
291267,863,sushi-65389
134688,806,tempura-65390
198363,995,ramen-65391
79719,975,okonomiyaki-65392
197733,599,fish-and-chips-65393
128557,234,steak-and-ale-pie-65394
142430,892,bubble-and-squeak-65395
97764,850,cottage-pie-65396
70632,925,pizza-margherita-65397
204090,171,risotto-65398
272708,952,lasagna-65399
29515,875,carbonara-65400
115783,258,feijoada-65401
185784,706,moqueca-65402
184416,573,acaraje-65403
29296,13,pao-de-queijo-65404
185242,157,sushi-65405
238476,593,tempura-65406
139125,479,ramen-65407
12243,169,okonomiyaki-65408
249023,742,fish-and-chips-65409
216024,880,steak-and-ale-pie-65410
7633,726,bubble-and-squeak-65411
288257,775,cottage-pie-65412
38161,401,pizza-margherita-65413
15563,863,risotto-65414
263172,517,lasagna-65415
67570,647,carbonara-65416
234882,77,feijoada-65417
159932,720,moqueca-65418
130315,148,acaraje-65419
39904,788,pao-de-queijo-65420
155702,744,sushi-65421
34474,852,tempura-65422
205225,860,ramen-65423
286753,754,okonomiyaki-65424
216018,284,fish-and-chips-65425
146797,176,steak-and-ale-pie-65426
218538,363,bubble-and-squeak-65427
298701,395,cottage-pie-65428
16334,336,pizza-margherita-65429
20222,548,risotto-65430
114826,756,lasagna-65431
181069,284,carbonara-65432
207664,4,feijoada-65433
190951,982,moqueca-65434
286837,51,acaraje-65435
62515,157,pao-de-queijo-65436
162265,542,sushi-65437
17606,357,tempura-65438
43657,179,ramen-65439
51486,264,okonomiyaki-65440
244037,796,fish-and-chips-65441
257249,217,steak-and-ale-pie-65442
197612,965,bubble-and-squeak-65443
279026,545,cottage-pie-65444
286464,220,pizza-margherita-65445
103930,803,risotto-65446
44448,708,lasagna-65447
95867,322,carbonara-65448
35265,950,feijoada-65449
14050,325,moqueca-65450
132434,980,acaraje-65451
188801,32,pao-de-queijo-65452
108841,359,sushi-65453
230069,251,tempura-65454
153901,328,ramen-65455
261870,199,okonomiyaki-65456
164802,975,fish-and-chips-65457
78118,216,steak-and-ale-pie-65458
19802,497,bubble-and-squeak-65459
183566,537,cottage-pie-65460
173505,281,pizza-margherita-65461
7647,758,risotto-65462
71320,120,lasagna-65463
285693,723,carbonara-65464
158152,777,feijoada-65465
178518,868,moqueca-65466
16397,634,acaraje-65467
164457,159,pao-de-queijo-65468
62295,948,sushi-65469
243836,109,tempura-65470
5655,17,ramen-65471
43041,970,okonomiyaki-65472
206122,980,fish-and-chips-65473
106430,573,steak-and-ale-pie-65474
284671,446,bubble-and-squeak-65475
295846,164,cottage-pie-65476
64818,544,pizza-margherita-65477
242429,21,risotto-65478
11385,622,lasagna-65479
110313,441,carbonara-65480
53830,652,feijoada-65481
231754,626,moqueca-65482
180782,203,acaraje-65483
88819,401,pao-de-queijo-65484
32883,781,sushi-65485
133748,853,tempura-65486
105840,707,ramen-65487
289673,120,okonomiyaki-65488
35745,597,fish-and-chips-65489
288425,843,steak-and-ale-pie-65490
143370,658,bubble-and-squeak-65491
154103,31,cottage-pie-65492
139034,286,pizza-margherita-65493
130536,631,risotto-65494
200196,32,lasagna-65495
112077,170,carbonara-65496
18897,404,feijoada-65497
170594,522,moqueca-65498
8583,456,acaraje-65499
57237,160,pao-de-queijo-65500
116492,276,sushi-65501
67106,623,tempura-65502
5757,270,ramen-65503
217898,672,okonomiyaki-65504
94712,404,fish-and-chips-65505
145092,915,steak-and-ale-pie-65506
204569,666,bubble-and-squeak-65507
276375,494,cottage-pie-65508
202392,926,pizza-margherita-65509
260921,938,risotto-65510
64137,159,lasagna-65511
171726,563,carbonara-65512
116454,923,feijoada-65513
53894,421,moqueca-65514
17051,619,acaraje-65515
224356,326,pao-de-queijo-65516
186489,201,sushi-65517
264410,98,tempura-65518
209542,319,ramen-65519
281436,748,okonomiyaki-65520
112271,12,fish-and-chips-65521
91853,485,steak-and-ale-pie-65522
71044,548,bubble-and-squeak-65523
18224,661,cottage-pie-65524
56947,182,pizza-margherita-65525
209820,263,risotto-65526
32503,509,lasagna-65527
18599,538,carbonara-65528
193254,537,feijoada-65529
191946,455,moqueca-65530
230196,318,acaraje-65531
273895,571,pao-de-queijo-65532
277976,424,sushi-65533
102746,490,tempura-65534
252415,237,ramen-65535
289985,341,okonomiyaki-65536
110335,334,fish-and-chips-65537
264080,344,steak-and-ale-pie-65538
192714,34,bubble-and-squeak-65539
178567,305,cottage-pie-65540
266418,941,pizza-margherita-65541
292849,230,risotto-65542
246872,589,lasagna-65543
49278,759,carbonara-65544
236192,850,feijoada-65545
197536,299,moqueca-65546
7135,313,acaraje-65547
30225,313,pao-de-queijo-65548
25454,13,sushi-65549
176688,407,tempura-65550
219265,556,ramen-65551
219604,776,okonomiyaki-65552
287420,869,fish-and-chips-65553
19919,226,steak-and-ale-pie-65554
218726,278,bubble-and-squeak-65555
74067,93,cottage-pie-65556
120689,438,pizza-margherita-65557
137117,230,risotto-65558
135322,784,lasagna-65559
198467,27,carbonara-65560
115683,995,feijoada-65561
78835,95,moqueca-65562
116178,974,acaraje-65563
288096,105,pao-de-queijo-65564
120123,966,sushi-65565
282022,821,tempura-65566
244830,111,ramen-65567
171881,800,okonomiyaki-65568
284983,643,fish-and-chips-65569
237259,846,steak-and-ale-pie-65570
52020,816,bubble-and-squeak-65571
58494,973,cottage-pie-65572
256413,563,pizza-margherita-65573
190983,357,risotto-65574
194775,107,lasagna-65575
39854,134,carbonara-65576
10996,930,feijoada-65577
50459,261,moqueca-65578
192589,281,acaraje-65579
95612,421,pao-de-queijo-65580
179705,137,sushi-65581
298224,428,tempura-65582
74381,791,ramen-65583
225454,328,okonomiyaki-65584
60380,887,fish-and-chips-65585
165706,279,steak-and-ale-pie-65586
267786,646,bubble-and-squeak-65587
20950,161,cottage-pie-65588
212281,54,pizza-margherita-65589
145459,819,risotto-65590
233948,214,lasagna-65591
161780,714,carbonara-65592
103162,687,feijoada-65593
277700,101,moqueca-65594
156912,481,acaraje-65595
248107,677,pao-de-queijo-65596
110263,942,sushi-65597
126681,46,tempura-65598
42257,725,ramen-65599
154820,290,okonomiyaki-65600
112989,897,fish-and-chips-65601
57908,825,steak-and-ale-pie-65602
218742,356,bubble-and-squeak-65603
286553,105,cottage-pie-65604
88628,670,pizza-margherita-65605
227898,920,risotto-65606
200287,768,lasagna-65607
3331,471,carbonara-65608
246995,133,feijoada-65609
239658,510,moqueca-65610
211141,845,acaraje-65611
193627,606,pao-de-queijo-65612
68409,225,sushi-65613
67099,70,tempura-65614
57236,553,ramen-65615
108989,43,okonomiyaki-65616
74403,684,fish-and-chips-65617
87627,896,steak-and-ale-pie-65618
58292,10,bubble-and-squeak-65619
230919,392,cottage-pie-65620
296146,269,pizza-margherita-65621
160339,991,risotto-65622
236932,154,lasagna-65623
196440,156,carbonara-65624
231395,321,feijoada-65625
235345,657,moqueca-65626
17039,853,acaraje-65627
19320,916,pao-de-queijo-65628
219058,346,sushi-65629
228053,807,tempura-65630
291291,241,ramen-65631
50288,863,okonomiyaki-65632
290850,498,fish-and-chips-65633
160731,468,steak-and-ale-pie-65634
138011,1,bubble-and-squeak-65635
50585,103,cottage-pie-65636
196511,746,pizza-margherita-65637
55821,173,risotto-65638
98474,906,lasagna-65639
64243,772,carbonara-65640
1724,271,feijoada-65641
25991,82,moqueca-65642
198315,655,acaraje-65643
89919,717,pao-de-queijo-65644
34236,45,sushi-65645
56216,702,tempura-65646
289445,456,ramen-65647
213628,760,okonomiyaki-65648
166816,291,fish-and-chips-65649
168717,887,steak-and-ale-pie-65650
237249,396,bubble-and-squeak-65651
37564,600,cottage-pie-65652
222995,46,pizza-margherita-65653
181138,186,risotto-65654
189414,960,lasagna-65655
286886,799,carbonara-65656
163760,582,feijoada-65657
144787,846,moqueca-65658
134591,954,acaraje-65659
224986,535,pao-de-queijo-65660
258038,31,sushi-65661
96779,536,tempura-65662
276856,610,ramen-65663
216918,464,okonomiyaki-65664
14957,195,fish-and-chips-65665
297771,943,steak-and-ale-pie-65666
111441,122,bubble-and-squeak-65667
51028,649,cottage-pie-65668
245554,760,pizza-margherita-65669
146015,595,risotto-65670
53212,779,lasagna-65671
40129,48,carbonara-65672
113309,955,feijoada-65673
114080,832,moqueca-65674
99790,825,acaraje-65675
221109,81,pao-de-queijo-65676
116694,546,sushi-65677
127103,7,tempura-65678
236574,957,ramen-65679
181447,540,okonomiyaki-65680
258482,48,fish-and-chips-65681
141020,937,steak-and-ale-pie-65682
90072,908,bubble-and-squeak-65683
108690,645,cottage-pie-65684
37233,971,pizza-margherita-65685
105080,377,risotto-65686
205622,762,lasagna-65687
140233,557,carbonara-65688
91587,714,feijoada-65689
280414,664,moqueca-65690
86612,584,acaraje-65691
213535,895,pao-de-queijo-65692
253686,600,sushi-65693
190097,185,tempura-65694
55555,565,ramen-65695
188810,980,okonomiyaki-65696
118452,460,fish-and-chips-65697
3600,190,steak-and-ale-pie-65698
17397,264,bubble-and-squeak-65699
127538,285,cottage-pie-65700
58720,190,pizza-margherita-65701
181161,304,risotto-65702
220249,512,lasagna-65703
139270,860,carbonara-65704
231911,348,feijoada-65705
253927,662,moqueca-65706
211831,62,acaraje-65707
55858,724,pao-de-queijo-65708
262685,429,sushi-65709
122047,46,tempura-65710
296272,461,ramen-65711
252418,297,okonomiyaki-65712
91334,591,fish-and-chips-65713
230995,497,steak-and-ale-pie-65714
168825,150,bubble-and-squeak-65715
36112,314,cottage-pie-65716
116965,793,pizza-margherita-65717
256806,78,risotto-65718
104461,870,lasagna-65719
236692,962,carbonara-65720
235520,741,feijoada-65721
266048,416,moqueca-65722
90023,211,acaraje-65723
248185,23,pao-de-queijo-65724
287926,796,sushi-65725
266326,360,tempura-65726
264922,570,ramen-65727
75881,102,okonomiyaki-65728
154380,205,fish-and-chips-65729
165669,991,steak-and-ale-pie-65730
122443,396,bubble-and-squeak-65731
276000,355,cottage-pie-65732
293949,522,pizza-margherita-65733
217765,66,risotto-65734
201545,977,lasagna-65735
80599,17,carbonara-65736
107379,214,feijoada-65737
17603,116,moqueca-65738
234495,196,acaraje-65739
89065,888,pao-de-queijo-65740
251086,918,sushi-65741
185601,251,tempura-65742
255938,648,ramen-65743
124165,653,okonomiyaki-65744
110789,47,fish-and-chips-65745
55075,62,steak-and-ale-pie-65746
265310,278,bubble-and-squeak-65747
74485,553,cottage-pie-65748
171649,239,pizza-margherita-65749
262353,575,risotto-65750
269010,439,lasagna-65751
186133,462,carbonara-65752
86883,400,feijoada-65753
229448,348,moqueca-65754
99722,801,acaraje-65755
170103,716,pao-de-queijo-65756
92034,197,sushi-65757
74009,974,tempura-65758
35609,386,ramen-65759
64394,805,okonomiyaki-65760
202026,95,fish-and-chips-65761
193903,317,steak-and-ale-pie-65762
46195,463,bubble-and-squeak-65763
221871,514,cottage-pie-65764
21076,621,pizza-margherita-65765
35267,622,risotto-65766
42796,415,lasagna-65767
182842,886,carbonara-65768
117422,614,feijoada-65769
117114,461,moqueca-65770
29664,169,acaraje-65771
71276,198,pao-de-queijo-65772
146921,376,sushi-65773
71823,367,tempura-65774
3144,808,ramen-65775
58259,464,okonomiyaki-65776
23304,299,fish-and-chips-65777
147990,819,steak-and-ale-pie-65778
156199,371,bubble-and-squeak-65779
264504,945,cottage-pie-65780
76736,750,pizza-margherita-65781
85273,333,risotto-65782
39984,312,lasagna-65783
189932,228,carbonara-65784
6149,178,feijoada-65785
142700,863,moqueca-65786
221394,710,acaraje-65787
279286,633,pao-de-queijo-65788
201547,218,sushi-65789
239228,338,tempura-65790
254104,442,ramen-65791
199517,905,okonomiyaki-65792
129571,164,fish-and-chips-65793
259510,758,steak-and-ale-pie-65794
246134,906,bubble-and-squeak-65795
141287,960,cottage-pie-65796
161473,918,pizza-margherita-65797
68820,669,risotto-65798
268254,819,lasagna-65799
103459,39,carbonara-65800
164522,560,feijoada-65801
56339,915,moqueca-65802
288864,516,acaraje-65803
264611,411,pao-de-queijo-65804
174004,385,sushi-65805
170936,666,tempura-65806
113381,136,ramen-65807
293831,4,okonomiyaki-65808
115378,440,fish-and-chips-65809
271761,585,steak-and-ale-pie-65810
244536,469,bubble-and-squeak-65811
144450,135,cottage-pie-65812
166604,413,pizza-margherita-65813
281624,75,risotto-65814
298499,556,lasagna-65815
241290,663,carbonara-65816
149069,71,feijoada-65817
170211,383,moqueca-65818
42472,452,acaraje-65819
163848,242,pao-de-queijo-65820
186167,365,sushi-65821
284396,375,tempura-65822
284047,221,ramen-65823
5780,65,okonomiyaki-65824
10769,258,fish-and-chips-65825
113871,121,steak-and-ale-pie-65826
31335,437,bubble-and-squeak-65827
142067,145,cottage-pie-65828
217996,82,pizza-margherita-65829
142507,417,risotto-65830
256841,532,lasagna-65831
105033,775,carbonara-65832
66492,736,feijoada-65833
242845,972,moqueca-65834
218000,201,acaraje-65835
209877,423,pao-de-queijo-65836
67515,834,sushi-65837
128810,924,tempura-65838
77482,674,ramen-65839
259567,487,okonomiyaki-65840
83985,71,fish-and-chips-65841
226221,487,steak-and-ale-pie-65842
267921,363,bubble-and-squeak-65843
95750,786,cottage-pie-65844
248334,10,pizza-margherita-65845
13324,516,risotto-65846
64347,130,lasagna-65847
185726,191,carbonara-65848
22105,459,feijoada-65849
243291,685,moqueca-65850
175574,571,acaraje-65851
171209,959,pao-de-queijo-65852
93616,369,sushi-65853
218240,11,tempura-65854
205033,934,ramen-65855
284368,555,okonomiyaki-65856
60072,384,fish-and-chips-65857
22710,983,steak-and-ale-pie-65858
145206,804,bubble-and-squeak-65859
196040,519,cottage-pie-65860
18327,765,pizza-margherita-65861
234498,331,risotto-65862
248102,764,lasagna-65863
202813,743,carbonara-65864
81129,800,feijoada-65865
154289,331,moqueca-65866
181364,476,acaraje-65867
295302,591,pao-de-queijo-65868
104903,678,sushi-65869
43903,479,tempura-65870
123665,167,ramen-65871
48223,348,okonomiyaki-65872
101220,871,fish-and-chips-65873
128279,483,steak-and-ale-pie-65874
229972,212,bubble-and-squeak-65875
29076,267,cottage-pie-65876
231534,588,pizza-margherita-65877
221021,23,risotto-65878
154877,474,lasagna-65879
101066,404,carbonara-65880
90711,425,feijoada-65881
139852,247,moqueca-65882
292873,226,acaraje-65883
250196,627,pao-de-queijo-65884
279497,374,sushi-65885
195125,489,tempura-65886
213504,240,ramen-65887
68292,71,okonomiyaki-65888
246218,872,fish-and-chips-65889
294291,853,steak-and-ale-pie-65890
17555,262,bubble-and-squeak-65891
276394,95,cottage-pie-65892
74484,515,pizza-margherita-65893
31031,695,risotto-65894
288842,86,lasagna-65895
83180,185,carbonara-65896
159835,226,feijoada-65897
35791,836,moqueca-65898
78330,501,acaraje-65899
62826,828,pao-de-queijo-65900
226533,334,sushi-65901
1578,527,tempura-65902
193231,663,ramen-65903
182157,997,okonomiyaki-65904
114542,436,fish-and-chips-65905
159242,62,steak-and-ale-pie-65906
247481,26,bubble-and-squeak-65907
206609,561,cottage-pie-65908
276266,445,pizza-margherita-65909
42022,484,risotto-65910
189795,733,lasagna-65911
256739,897,carbonara-65912
141868,577,feijoada-65913
269901,231,moqueca-65914
101462,353,acaraje-65915
176666,758,pao-de-queijo-65916
159701,761,sushi-65917
172674,196,tempura-65918
63068,711,ramen-65919
32158,742,okonomiyaki-65920
233931,960,fish-and-chips-65921
265082,614,steak-and-ale-pie-65922
90380,45,bubble-and-squeak-65923
20884,264,cottage-pie-65924
48205,842,pizza-margherita-65925
277777,482,risotto-65926
19514,58,lasagna-65927
9994,907,carbonara-65928
4010,385,feijoada-65929
31181,238,moqueca-65930
122089,404,acaraje-65931
127097,647,pao-de-queijo-65932
99431,34,sushi-65933
220432,701,tempura-65934
49269,914,ramen-65935
290612,360,okonomiyaki-65936
288664,672,fish-and-chips-65937
144922,189,steak-and-ale-pie-65938
139729,166,bubble-and-squeak-65939
266251,133,cottage-pie-65940
270105,761,pizza-margherita-65941
38387,694,risotto-65942
204630,782,lasagna-65943
200984,857,carbonara-65944
185038,839,feijoada-65945
124329,816,moqueca-65946
57536,821,acaraje-65947
17440,823,pao-de-queijo-65948
43394,712,sushi-65949
95009,238,tempura-65950
217218,783,ramen-65951
169635,437,okonomiyaki-65952
128799,629,fish-and-chips-65953
217936,245,steak-and-ale-pie-65954
18931,208,bubble-and-squeak-65955
13418,769,cottage-pie-65956
31291,352,pizza-margherita-65957
7131,438,risotto-65958
20298,116,lasagna-65959
206044,886,carbonara-65960
278556,196,feijoada-65961
39752,125,moqueca-65962
83293,546,acaraje-65963
7099,900,pao-de-queijo-65964
5633,232,sushi-65965
186744,563,tempura-65966
287267,898,ramen-65967
51611,475,okonomiyaki-65968
236626,797,fish-and-chips-65969
55403,225,steak-and-ale-pie-65970
124326,144,bubble-and-squeak-65971
162150,542,cottage-pie-65972
252748,482,pizza-margherita-65973
138084,263,risotto-65974
21090,466,lasagna-65975
116767,859,carbonara-65976
182997,182,feijoada-65977
225158,453,moqueca-65978
225390,22,acaraje-65979
90893,175,pao-de-queijo-65980
139301,604,sushi-65981
219559,496,tempura-65982
12970,205,ramen-65983
248044,623,okonomiyaki-65984
186754,877,fish-and-chips-65985
299073,82,steak-and-ale-pie-65986
72998,244,bubble-and-squeak-65987
60716,700,cottage-pie-65988
3009,530,pizza-margherita-65989
147384,956,risotto-65990
273323,373,lasagna-65991
106306,834,carbonara-65992
249587,198,feijoada-65993
285717,101,moqueca-65994
295868,250,acaraje-65995
145104,714,pao-de-queijo-65996
43883,71,sushi-65997
152881,609,tempura-65998
24879,268,ramen-65999
210766,519,okonomiyaki-66000
220332,15,fish-and-chips-66001
242854,497,steak-and-ale-pie-66002
177472,709,bubble-and-squeak-66003
168714,191,cottage-pie-66004
197072,543,pizza-margherita-66005
55765,590,risotto-66006
178889,734,lasagna-66007
23779,862,carbonara-66008
164541,749,feijoada-66009
38118,761,moqueca-66010
192295,428,acaraje-66011
23002,416,pao-de-queijo-66012
274593,698,sushi-66013
31268,502,tempura-66014
137716,752,ramen-66015
6811,567,okonomiyaki-66016
