prioridade,tempo,nome
245495,856,risotto-5350
7209,445,lasagna-5351
79712,201,carbonara-5352
193005,578,feijoada-5353
219524,734,moqueca-5354
210267,44,acaraje-5355
190265,432,pao-de-queijo-5356
90649,47,sushi-5357
193775,496,tempura-5358
77404,678,ramen-5359
163742,800,okonomiyaki-5360
36213,908,fish-and-chips-5361
235892,926,steak-and-ale-pie-5362
218386,282,bubble-and-squeak-5363
36812,944,cottage-pie-5364
220788,177,pizza-margherita-5365
277579,45,risotto-5366
78080,934,lasagna-5367
171571,67,carbonara-5368
212632,222,feijoada-5369
38868,165,moqueca-5370
257174,457,acaraje-5371
42481,438,pao-de-queijo-5372
8854,482,sushi-5373
82835,206,tempura-5374
252705,7,ramen-5375
139481,430,okonomiyaki-5376
258850,891,fish-and-chips-5377
141355,371,steak-and-ale-pie-5378
164882,372,bubble-and-squeak-5379
4686,603,cottage-pie-5380
269202,801,pizza-margherita-5381
209,521,risotto-5382
227629,471,lasagna-5383
267878,482,carbonara-5384
154865,388,feijoada-5385
107329,117,moqueca-5386
272033,284,acaraje-5387
248244,283,pao-de-queijo-5388
56930,330,sushi-5389
254257,45,tempura-5390
201120,939,ramen-5391
54804,784,okonomiyaki-5392
265953,697,fish-and-chips-5393
173682,779,steak-and-ale-pie-5394
151036,261,bubble-and-squeak-5395
148771,408,cottage-pie-5396
150622,658,pizza-margherita-5397
43530,306,risotto-5398
107654,587,lasagna-5399
231647,389,carbonara-5400
283082,802,feijoada-5401
51453,255,moqueca-5402
276399,242,acaraje-5403
160974,568,pao-de-queijo-5404
42206,216,sushi-5405
40709,198,tempura-5406
40098,310,ramen-5407
140335,813,okonomiyaki-5408
53496,180,fish-and-chips-5409
209018,491,steak-and-ale-pie-5410
7382,736,bubble-and-squeak-5411
17377,180,cottage-pie-5412
127797,259,pizza-margherita-5413
132219,176,risotto-5414
102668,749,lasagna-5415
216721,814,carbonara-5416
297221,468,feijoada-5417
10723,735,moqueca-5418
168236,367,acaraje-5419
224652,129,pao-de-queijo-5420
104370,381,sushi-5421
30514,100,tempura-5422
67131,313,ramen-5423
229123,433,okonomiyaki-5424
236079,68,fish-and-chips-5425
268689,643,steak-and-ale-pie-5426
112741,197,bubble-and-squeak-5427
18464,118,cottage-pie-5428
172128,240,pizza-margherita-5429
44659,399,risotto-5430
99872,590,lasagna-5431
290527,200,carbonara-5432
35512,69,feijoada-5433
214677,327,moqueca-5434
194493,967,acaraje-5435
143598,47,pao-de-queijo-5436
226555,956,sushi-5437
297036,543,tempura-5438
18738,808,ramen-5439
156468,441,okonomiyaki-5440
66521,919,fish-and-chips-5441
139253,498,steak-and-ale-pie-5442
173592,165,bubble-and-squeak-5443
88291,305,cottage-pie-5444
132365,472,pizza-margherita-5445
17835,482,risotto-5446
100954,221,lasagna-5447
31157,34,carbonara-5448
101850,773,feijoada-5449
58020,966,moqueca-5450
92029,758,acaraje-5451
28481,610,pao-de-queijo-5452
283950,157,sushi-5453
279301,786,tempura-5454
108484,653,ramen-5455
81705,92,okonomiyaki-5456
248423,998,fish-and-chips-5457
256566,196,steak-and-ale-pie-5458
126874,233,bubble-and-squeak-5459
21905,590,cottage-pie-5460
274731,890,pizza-margherita-5461
192540,194,risotto-5462
27375,598,lasagna-5463
22538,210,carbonara-5464
187553,993,feijoada-5465
37348,926,moqueca-5466
286779,883,acaraje-5467
182789,100,pao-de-queijo-5468
202644,941,sushi-5469
200302,868,tempura-5470
61013,339,ramen-5471
143113,661,okonomiyaki-5472
171048,873,fish-and-chips-5473
185850,799,steak-and-ale-pie-5474
25611,394,bubble-and-squeak-5475
69140,761,cottage-pie-5476
182145,937,pizza-margherita-5477
120732,303,risotto-5478
109433,815,lasagna-5479
34526,337,carbonara-5480
134975,494,feijoada-5481
80818,807,moqueca-5482
115441,233,acaraje-5483
280583,303,pao-de-queijo-5484
102710,597,sushi-5485
43003,872,tempura-5486
151834,967,ramen-5487
14126,864,okonomiyaki-5488
54458,644,fish-and-chips-5489
62486,121,steak-and-ale-pie-5490
93169,865,bubble-and-squeak-5491
27756,303,cottage-pie-5492
191150,810,pizza-margherita-5493
16608,688,risotto-5494
102360,972,lasagna-5495
214887,621,carbonara-5496
238075,927,feijoada-5497
195883,323,moqueca-5498
85479,188,acaraje-5499
155458,123,pao-de-queijo-5500
35369,733,sushi-5501
122321,260,tempura-5502
222600,6,ramen-5503
64711,23,okonomiyaki-5504
244573,209,fish-and-chips-5505
240631,700,steak-and-ale-pie-5506
77992,806,bubble-and-squeak-5507
258408,346,cottage-pie-5508
207049,975,pizza-margherita-5509
223164,573,risotto-5510
130828,408,lasagna-5511
232381,63,carbonara-5512
13155,296,feijoada-5513
125978,724,moqueca-5514
144505,602,acaraje-5515
229267,413,pao-de-queijo-5516
9431,680,sushi-5517
58784,156,tempura-5518
149205,729,ramen-5519
155977,543,okonomiyaki-5520
235758,510,fish-and-chips-5521
119712,452,steak-and-ale-pie-5522
53874,192,bubble-and-squeak-5523
113251,5,cottage-pie-5524
236798,252,pizza-margherita-5525
205739,833,risotto-5526
149717,207,lasagna-5527
182289,298,carbonara-5528
110462,825,feijoada-5529
718,440,moqueca-5530
193699,785,acaraje-5531
241290,763,pao-de-queijo-5532
284446,67,sushi-5533
46465,292,tempura-5534
84042,584,ramen-5535
60790,522,okonomiyaki-5536
31657,588,fish-and-chips-5537
299460,815,steak-and-ale-pie-5538
51353,359,bubble-and-squeak-5539
160792,633,cottage-pie-5540
5892,342,pizza-margherita-5541
292049,748,risotto-5542
198835,166,lasagna-5543
151524,279,carbonara-5544
200694,536,feijoada-5545
253866,94,moqueca-5546
40688,598,acaraje-5547
172427,228,pao-de-queijo-5548
255400,667,sushi-5549
35555,626,tempura-5550
229737,927,ramen-5551
186673,165,okonomiyaki-5552
148605,804,fish-and-chips-5553
90964,463,steak-and-ale-pie-5554
298907,723,bubble-and-squeak-5555
245774,339,cottage-pie-5556
3536,226,pizza-margherita-5557
152514,55,risotto-5558
84262,829,lasagna-5559
54485,830,carbonara-5560
28162,320,feijoada-5561
267777,81,moqueca-5562
198725,48,acaraje-5563
143049,584,pao-de-queijo-5564
81179,492,sushi-5565
238702,354,tempura-5566
258850,20,ramen-5567
15822,276,okonomiyaki-5568
196718,453,fish-and-chips-5569
171685,880,steak-and-ale-pie-5570
184675,925,bubble-and-squeak-5571
261956,196,cottage-pie-5572
24392,450,pizza-margherita-5573
192826,472,risotto-5574
97483,864,lasagna-5575
287711,141,carbonara-5576
138117,457,feijoada-5577
38540,754,moqueca-5578
8772,309,acaraje-5579
239559,806,pao-de-queijo-5580
103305,48,sushi-5581
174280,207,tempura-5582
30701,920,ramen-5583
232581,69,okonomiyaki-5584
297534,875,fish-and-chips-5585
253212,606,steak-and-ale-pie-5586
138841,380,bubble-and-squeak-5587
213608,518,cottage-pie-5588
251901,226,pizza-margherita-5589
152357,700,risotto-5590
285577,74,lasagna-5591
132664,860,carbonara-5592
159331,914,feijoada-5593
83023,688,moqueca-5594
30456,981,acaraje-5595
279822,18,pao-de-queijo-5596
270443,614,sushi-5597
217181,345,tempura-5598
111825,293,ramen-5599
142149,138,okonomiyaki-5600
122774,193,fish-and-chips-5601
269602,937,steak-and-ale-pie-5602
261661,382,bubble-and-squeak-5603
234727,738,cottage-pie-5604
44693,14,pizza-margherita-5605
210420,774,risotto-5606
280416,878,lasagna-5607
280237,647,carbonara-5608
255922,859,feijoada-5609
228317,522,moqueca-5610
48312,516,acaraje-5611
69859,382,pao-de-queijo-5612
217692,682,sushi-5613
19795,851,tempura-5614
122721,717,ramen-5615
3901,700,okonomiyaki-5616
249026,457,fish-and-chips-5617
291228,729,steak-and-ale-pie-5618
128422,658,bubble-and-squeak-5619
88878,170,cottage-pie-5620
118310,171,pizza-margherita-5621
230042,74,risotto-5622
253552,660,lasagna-5623
25719,800,carbonara-5624
261248,630,feijoada-5625
170622,591,moqueca-5626
155534,833,acaraje-5627
221996,957,pao-de-queijo-5628
65871,878,sushi-5629
40511,910,tempura-5630
245777,582,ramen-5631
166840,253,okonomiyaki-5632
224247,390,fish-and-chips-5633
135296,641,steak-and-ale-pie-5634
200600,738,bubble-and-squeak-5635
216021,376,cottage-pie-5636
253125,219,pizza-margherita-5637
62850,638,risotto-5638
265852,379,lasagna-5639
41064,978,carbonara-5640
172680,474,feijoada-5641
224459,165,moqueca-5642
249846,990,acaraje-5643
278360,128,pao-de-queijo-5644
164253,204,sushi-5645
15805,311,tempura-5646
170622,833,ramen-5647
185069,760,okonomiyaki-5648
99195,513,fish-and-chips-5649
143952,710,steak-and-ale-pie-5650
97321,545,bubble-and-squeak-5651
73412,213,cottage-pie-5652
137601,889,pizza-margherita-5653
271687,670,risotto-5654
299230,166,lasagna-5655
269266,304,carbonara-5656
258913,694,feijoada-5657
58887,80,moqueca-5658
291252,217,acaraje-5659
79931,786,pao-de-queijo-5660
173000,721,sushi-5661
61448,685,tempura-5662
17076,861,ramen-5663
54543,756,okonomiyaki-5664
83461,536,fish-and-chips-5665
42378,70,steak-and-ale-pie-5666
200368,593,bubble-and-squeak-5667
80263,478,cottage-pie-5668
198571,320,pizza-margherita-5669
95175,10,risotto-5670
26973,376,lasagna-5671
241330,217,carbonara-5672
129078,544,feijoada-5673
68498,894,moqueca-5674
187013,800,acaraje-5675
287902,704,pao-de-queijo-5676
116574,392,sushi-5677
217733,645,tempura-5678
52262,814,ramen-5679
48260,22,okonomiyaki-5680
207664,40,fish-and-chips-5681
35168,932,steak-and-ale-pie-5682
248284,223,bubble-and-squeak-5683
279510,694,cottage-pie-5684
107714,240,pizza-margherita-5685
115635,823,risotto-5686
238685,752,lasagna-5687
125908,440,carbonara-5688
15034,797,feijoada-5689
80471,255,moqueca-5690
72546,233,acaraje-5691
106990,182,pao-de-queijo-5692
79218,863,sushi-5693
284933,361,tempura-5694
25018,311,ramen-5695
163295,342,okonomiyaki-5696
87586,408,fish-and-chips-5697
69540,116,steak-and-ale-pie-5698
224140,640,bubble-and-squeak-5699
79677,101,cottage-pie-5700
230263,45,pizza-margherita-5701
188930,599,risotto-5702
42779,777,lasagna-5703
294886,158,carbonara-5704
160080,465,feijoada-5705
298035,216,moqueca-5706
197304,898,acaraje-5707
28557,904,pao-de-queijo-5708
185717,418,sushi-5709
98627,957,tempura-5710
294930,349,ramen-5711
113643,58,okonomiyaki-5712
131482,582,fish-and-chips-5713
109849,198,steak-and-ale-pie-5714
111557,170,bubble-and-squeak-5715
203007,619,cottage-pie-5716
81961,475,pizza-margherita-5717
248452,399,risotto-5718
271538,923,lasagna-5719
72423,489,carbonara-5720
55133,961,feijoada-5721
167975,207,moqueca-5722
142470,824,acaraje-5723
259034,542,pao-de-queijo-5724
10423,849,sushi-5725
291513,405,tempura-5726
46551,117,ramen-5727
265635,245,okonomiyaki-5728
287396,77,fish-and-chips-5729
75060,897,steak-and-ale-pie-5730
279956,999,bubble-and-squeak-5731
184588,166,cottage-pie-5732
57171,515,pizza-margherita-5733
206282,200,risotto-5734
171585,596,lasagna-5735
57867,484,carbonara-5736
83447,684,feijoada-5737
104374,88,moqueca-5738
13808,854,acaraje-5739
289306,870,pao-de-queijo-5740
151691,995,sushi-5741
29675,350,tempura-5742
105686,289,ramen-5743
256637,654,okonomiyaki-5744
137344,188,fish-and-chips-5745
181867,447,steak-and-ale-pie-5746
89606,951,bubble-and-squeak-5747
59329,400,cottage-pie-5748
95409,674,pizza-margherita-5749
247671,830,risotto-5750
3432,708,lasagna-5751
82227,836,carbonara-5752
131814,250,feijoada-5753
8407,249,moqueca-5754
253716,581,acaraje-5755
195860,877,pao-de-queijo-5756
120586,642,sushi-5757
89474,916,tempura-5758
260831,505,ramen-5759
244995,130,okonomiyaki-5760
253329,320,fish-and-chips-5761
242033,312,steak-and-ale-pie-5762
253648,73,bubble-and-squeak-5763
116372,610,cottage-pie-5764
74598,290,pizza-margherita-5765
202173,527,risotto-5766
255559,862,lasagna-5767
111863,990,carbonara-5768
9466,650,feijoada-5769
102457,894,moqueca-5770
111350,590,acaraje-5771
15958,595,pao-de-queijo-5772
131455,145,sushi-5773
132766,939,tempura-5774
55481,731,ramen-5775
293941,211,okonomiyaki-5776
251448,470,fish-and-chips-5777
291508,774,steak-and-ale-pie-5778
134469,244,bubble-and-squeak-5779
252810,263,cottage-pie-5780
174718,743,pizza-margherita-5781
141575,348,risotto-5782
46852,448,lasagna-5783
126927,633,carbonara-5784
39694,827,feijoada-5785
274984,412,moqueca-5786
133248,282,acaraje-5787
273581,29,pao-de-queijo-5788
225689,648,sushi-5789
12305,788,tempura-5790
76680,422,ramen-5791
276423,159,okonomiyaki-5792
298159,190,fish-and-chips-5793
9223,676,steak-and-ale-pie-5794
121686,798,bubble-and-squeak-5795
48419,417,cottage-pie-5796
20172,805,pizza-margherita-5797
183490,270,risotto-5798
6925,380,lasagna-5799
234778,892,carbonara-5800
155258,966,feijoada-5801
117734,308,moqueca-5802
118162,718,acaraje-5803
136973,392,pao-de-queijo-5804
265119,152,sushi-5805
147815,166,tempura-5806
113770,451,ramen-5807
5976,618,okonomiyaki-5808
1559,779,fish-and-chips-5809
242785,431,steak-and-ale-pie-5810
193724,309,bubble-and-squeak-5811
27532,718,cottage-pie-5812
52325,804,pizza-margherita-5813
228252,437,risotto-5814
285600,674,lasagna-5815
153418,703,carbonara-5816
293087,699,feijoada-5817
86250,831,moqueca-5818
131508,556,acaraje-5819
215128,577,pao-de-queijo-5820
116162,8,sushi-5821
290019,256,tempura-5822
137641,383,ramen-5823
61418,753,okonomiyaki-5824
191811,534,fish-and-chips-5825
265632,794,steak-and-ale-pie-5826
233820,199,bubble-and-squeak-5827
169498,162,cottage-pie-5828
196851,995,pizza-margherita-5829
276240,401,risotto-5830
21411,662,lasagna-5831
123044,340,carbonara-5832
269194,203,feijoada-5833
227344,568,moqueca-5834
254553,905,acaraje-5835
270833,570,pao-de-queijo-5836
243596,363,sushi-5837
295662,313,tempura-5838
1024,633,ramen-5839
80946,539,okonomiyaki-5840
54215,958,fish-and-chips-5841
60767,540,steak-and-ale-pie-5842
4122,726,bubble-and-squeak-5843
206482,475,cottage-pie-5844
15858,740,pizza-margherita-5845
28984,646,risotto-5846
5195,416,lasagna-5847
212395,824,carbonara-5848
25489,890,feijoada-5849
228589,449,moqueca-5850
23584,818,acaraje-5851
232246,240,pao-de-queijo-5852
134999,785,sushi-5853
210424,694,tempura-5854
155350,810,ramen-5855
116133,717,okonomiyaki-5856
281281,80,fish-and-chips-5857
255136,71,steak-and-ale-pie-5858
81272,830,bubble-and-squeak-5859
68841,25,cottage-pie-5860
167569,914,pizza-margherita-5861
288131,982,risotto-5862
28211,322,lasagna-5863
298907,725,carbonara-5864
179836,601,feijoada-5865
227673,46,moqueca-5866
280467,735,acaraje-5867
297661,289,pao-de-queijo-5868
204423,353,sushi-5869
186964,50,tempura-5870
150381,616,ramen-5871
211052,384,okonomiyaki-5872
52504,765,fish-and-chips-5873
33180,48,steak-and-ale-pie-5874
171913,359,bubble-and-squeak-5875
57813,182,cottage-pie-5876
282415,130,pizza-margherita-5877
138055,507,risotto-5878
166004,654,lasagna-5879
18377,459,carbonara-5880
78766,541,feijoada-5881
37850,710,moqueca-5882
257794,501,acaraje-5883
121528,443,pao-de-queijo-5884
84624,402,sushi-5885
45210,438,tempura-5886
112030,41,ramen-5887
113250,10,okonomiyaki-5888
135612,732,fish-and-chips-5889
143751,454,steak-and-ale-pie-5890
220887,310,bubble-and-squeak-5891
83046,580,cottage-pie-5892
175403,538,pizza-margherita-5893
78049,957,risotto-5894
18815,698,lasagna-5895
221082,256,carbonara-5896
290989,840,feijoada-5897
181343,990,moqueca-5898
117336,62,acaraje-5899
137155,721,pao-de-queijo-5900
114803,458,sushi-5901
248832,459,tempura-5902
296965,720,ramen-5903
5388,800,okonomiyaki-5904
231333,757,fish-and-chips-5905
130710,484,steak-and-ale-pie-5906
38076,248,bubble-and-squeak-5907
3458,937,cottage-pie-5908
152198,938,pizza-margherita-5909
47140,543,risotto-5910
191186,979,lasagna-5911
262366,604,carbonara-5912
279754,438,feijoada-5913
251884,584,moqueca-5914
112479,109,acaraje-5915
214557,440,pao-de-queijo-5916
187325,577,sushi-5917
32845,872,tempura-5918
138316,645,ramen-5919
154023,906,okonomiyaki-5920
10677,918,fish-and-chips-5921
105420,467,steak-and-ale-pie-5922
15406,992,bubble-and-squeak-5923
68405,881,cottage-pie-5924
31760,569,pizza-margherita-5925
255680,160,risotto-5926
72812,904,lasagna-5927
132965,975,carbonara-5928
265346,826,feijoada-5929
193121,526,moqueca-5930
40633,781,acaraje-5931
79955,927,pao-de-queijo-5932
79820,702,sushi-5933
26362,787,tempura-5934
182586,350,ramen-5935
54293,99,okonomiyaki-5936
148021,865,fish-and-chips-5937
222217,19,steak-and-ale-pie-5938
280754,121,bubble-and-squeak-5939
146427,951,cottage-pie-5940
102397,73,pizza-margherita-5941
127999,557,risotto-5942
281955,225,lasagna-5943
51367,877,carbonara-5944
288445,915,feijoada-5945
146814,313,moqueca-5946
84374,630,acaraje-5947
239457,76,pao-de-queijo-5948
66116,122,sushi-5949
16699,927,tempura-5950
141678,531,ramen-5951
222340,476,okonomiyaki-5952
61776,311,fish-and-chips-5953
164529,249,steak-and-ale-pie-5954
154253,334,bubble-and-squeak-5955
137948,612,cottage-pie-5956
264162,463,pizza-margherita-5957
61167,203,risotto-5958
124315,875,lasagna-5959
68570,823,carbonara-5960
159196,596,feijoada-5961
224987,552,moqueca-5962
107114,638,acaraje-5963
29526,392,pao-de-queijo-5964
168068,169,sushi-5965
269297,703,tempura-5966
201002,841,ramen-5967
219739,529,okonomiyaki-5968
136945,92,fish-and-chips-5969
261683,48,steak-and-ale-pie-5970
120092,565,bubble-and-squeak-5971
268845,542,cottage-pie-5972
78357,402,pizza-margherita-5973
283661,366,risotto-5974
132981,6,lasagna-5975
215934,207,carbonara-5976
143477,604,feijoada-5977
183138,408,moqueca-5978
298912,761,acaraje-5979
282327,231,pao-de-queijo-5980
40342,298,sushi-5981
283323,492,tempura-5982
289835,904,ramen-5983
264274,946,okonomiyaki-5984
287522,71,fish-and-chips-5985
282551,915,steak-and-ale-pie-5986
99712,899,bubble-and-squeak-5987
21271,966,cottage-pie-5988
107205,244,pizza-margherita-5989
147012,139,risotto-5990
4970,3,lasagna-5991
132058,610,carbonara-5992
86814,591,feijoada-5993
168898,114,moqueca-5994
284517,822,acaraje-5995
183500,918,pao-de-queijo-5996
82399,569,sushi-5997
1248,433,tempura-5998
52113,693,ramen-5999
160650,341,okonomiyaki-6000
230260,638,fish-and-chips-6001
41950,160,steak-and-ale-pie-6002
184702,200,bubble-and-squeak-6003
142620,222,cottage-pie-6004
11834,695,pizza-margherita-6005
18042,696,risotto-6006
174077,360,lasagna-6007
107592,747,carbonara-6008
237848,257,feijoada-6009
137456,405,moqueca-6010
91150,791,acaraje-6011
105926,957,pao-de-queijo-6012
90897,345,sushi-6013
274993,663,tempura-6014
291911,282,ramen-6015
24150,503,okonomiyaki-6016
236887,744,fish-and-chips-6017
216694,847,steak-and-ale-pie-6018
36875,65,bubble-and-squeak-6019
172983,503,cottage-pie-6020
86966,702,pizza-margherita-6021
152750,204,risotto-6022
146048,863,lasagna-6023
252171,599,carbonara-6024
79970,850,feijoada-6025
93464,923,moqueca-6026
24257,750,acaraje-6027
133620,477,pao-de-queijo-6028
175459,926,sushi-6029
205206,790,tempura-6030
257759,333,ramen-6031
34843,827,okonomiyaki-6032
297948,330,fish-and-chips-6033
274844,395,steak-and-ale-pie-6034
124528,83,bubble-and-squeak-6035
181931,973,cottage-pie-6036
294897,145,pizza-margherita-6037
282584,637,risotto-6038
151313,129,lasagna-6039
91979,915,carbonara-6040
157245,232,feijoada-6041
122787,873,moqueca-6042
293163,775,acaraje-6043
255503,714,pao-de-queijo-6044
104227,323,sushi-6045
151432,989,tempura-6046
246920,426,ramen-6047
256177,658,okonomiyaki-6048
86172,440,fish-and-chips-6049
133822,961,steak-and-ale-pie-6050
39176,793,bubble-and-squeak-6051
285834,225,cottage-pie-6052
242503,102,pizza-margherita-6053
6428,476,risotto-6054
229206,314,lasagna-6055
101283,266,carbonara-6056
110801,539,feijoada-6057
94845,742,moqueca-6058
135125,295,acaraje-6059
285276,836,pao-de-queijo-6060
176191,565,sushi-6061
183044,75,tempura-6062
257689,516,ramen-6063
80337,741,okonomiyaki-6064
200001,625,fish-and-chips-6065
149700,178,steak-and-ale-pie-6066
62341,4,bubble-and-squeak-6067
234994,264,cottage-pie-6068
271155,234,pizza-margherita-6069
193046,811,risotto-6070
33836,807,lasagna-6071
156055,91,carbonara-6072
156695,680,feijoada-6073
41778,15,moqueca-6074
127772,327,acaraje-6075
255428,260,pao-de-queijo-6076
96591,767,sushi-6077
234844,212,tempura-6078
47714,762,ramen-6079
160802,707,okonomiyaki-6080
142619,144,fish-and-chips-6081
58261,911,steak-and-ale-pie-6082
174572,449,bubble-and-squeak-6083
64950,993,cottage-pie-6084
107558,721,pizza-margherita-6085
237267,358,risotto-6086
241069,796,lasagna-6087
157223,957,carbonara-6088
181287,897,feijoada-6089
150315,50,moqueca-6090
190908,100,acaraje-6091
162825,101,pao-de-queijo-6092
99912,6,sushi-6093
156097,330,tempura-6094
294030,551,ramen-6095
90737,72,okonomiyaki-6096
261600,92,fish-and-chips-6097
67848,358,steak-and-ale-pie-6098
165833,974,bubble-and-squeak-6099
97462,70,cottage-pie-6100
114246,958,pizza-margherita-6101
30748,634,risotto-6102
233306,664,lasagna-6103
103774,165,carbonara-6104
110594,959,feijoada-6105
24077,377,moqueca-6106
86470,702,acaraje-6107
15486,494,pao-de-queijo-6108
61360,451,sushi-6109
51363,934,tempura-6110
117083,192,ramen-6111
241398,45,okonomiyaki-6112
69103,173,fish-and-chips-6113
129858,578,steak-and-ale-pie-6114
295637,296,bubble-and-squeak-6115
126331,79,cottage-pie-6116
38982,364,pizza-margherita-6117
106845,532,risotto-6118
167149,772,lasagna-6119
182518,220,carbonara-6120
220453,220,feijoada-6121
253440,553,moqueca-6122
3093,560,acaraje-6123
215613,86,pao-de-queijo-6124
116494,736,sushi-6125
120477,17,tempura-6126
163684,370,ramen-6127
256610,485,okonomiyaki-6128
243377,187,fish-and-chips-6129
267671,855,steak-and-ale-pie-6130
121272,931,bubble-and-squeak-6131
114259,496,cottage-pie-6132
118451,594,pizza-margherita-6133
88991,531,risotto-6134
122752,221,lasagna-6135
61740,914,carbonara-6136
111511,149,feijoada-6137
98536,641,moqueca-6138
120982,310,acaraje-6139
199280,423,pao-de-queijo-6140
1204,324,sushi-6141
142294,279,tempura-6142
116078,649,ramen-6143
279028,176,okonomiyaki-6144
113175,280,fish-and-chips-6145
131003,386,steak-and-ale-pie-6146
38219,849,bubble-and-squeak-6147
13255,881,cottage-pie-6148
263991,420,pizza-margherita-6149
173337,548,risotto-6150
5567,277,lasagna-6151
47907,779,carbonara-6152
119056,825,feijoada-6153
13089,848,moqueca-6154
82230,438,acaraje-6155
43479,818,pao-de-queijo-6156
89046,295,sushi-6157
133120,233,tempura-6158
159195,412,ramen-6159
247259,338,okonomiyaki-6160
72707,760,fish-and-chips-6161
206175,465,steak-and-ale-pie-6162
63472,812,bubble-and-squeak-6163
123923,311,cottage-pie-6164
6767,681,pizza-margherita-6165
237893,873,risotto-6166
216152,498,lasagna-6167
145495,648,carbonara-6168
67226,41,feijoada-6169
297528,752,moqueca-6170
294169,332,acaraje-6171
60319,2,pao-de-queijo-6172
21661,839,sushi-6173
65849,613,tempura-6174
143973,839,ramen-6175
298747,725,okonomiyaki-6176
189960,902,fish-and-chips-6177
261138,895,steak-and-ale-pie-6178
144151,845,bubble-and-squeak-6179
183146,825,cottage-pie-6180
135901,474,pizza-margherita-6181
286428,740,risotto-6182
95169,494,lasagna-6183
85876,376,carbonara-6184
100136,211,feijoada-6185
158976,85,moqueca-6186
223000,199,acaraje-6187
5681,540,pao-de-queijo-6188
115118,216,sushi-6189
167122,749,tempura-6190
242832,90,ramen-6191
48319,147,okonomiyaki-6192
247797,929,fish-and-chips-6193
91407,808,steak-and-ale-pie-6194
50431,697,bubble-and-squeak-6195
149854,687,cottage-pie-6196
194231,663,pizza-margherita-6197
216718,333,risotto-6198
103189,911,lasagna-6199
272514,616,carbonara-6200
155907,33,feijoada-6201
117638,682,moqueca-6202
163634,336,acaraje-6203
206799,655,pao-de-queijo-6204
181792,88,sushi-6205
62661,209,tempura-6206
4557,861,ramen-6207
164615,208,okonomiyaki-6208
211022,628,fish-and-chips-6209
195060,77,steak-and-ale-pie-6210
262102,776,bubble-and-squeak-6211
108603,529,cottage-pie-6212
32321,999,pizza-margherita-6213
277432,821,risotto-6214
226420,548,lasagna-6215
28072,781,carbonara-6216
208531,957,feijoada-6217
78366,20,moqueca-6218
286999,956,acaraje-6219
74329,210,pao-de-queijo-6220
260304,574,sushi-6221
153785,609,tempura-6222
85244,526,ramen-6223
284605,198,okonomiyaki-6224
292943,389,fish-and-chips-6225
41665,567,steak-and-ale-pie-6226
250598,775,bubble-and-squeak-6227
188147,674,cottage-pie-6228
73427,523,pizza-margherita-6229
196212,447,risotto-6230
167249,924,lasagna-6231
272875,608,carbonara-6232
285049,67,feijoada-6233
210154,646,moqueca-6234
258779,615,acaraje-6235
116933,125,pao-de-queijo-6236
161327,233,sushi-6237
202385,871,tempura-6238
148443,89,ramen-6239
95590,25,okonomiyaki-6240
240011,530,fish-and-chips-6241
116596,439,steak-and-ale-pie-6242
238316,793,bubble-and-squeak-6243
66993,788,cottage-pie-6244
123304,534,pizza-margherita-6245
196882,807,risotto-6246
227809,945,lasagna-6247
97305,350,carbonara-6248
118375,291,feijoada-6249
203371,269,moqueca-6250
36745,157,acaraje-6251
122911,953,pao-de-queijo-6252
227728,993,sushi-6253
110672,318,tempura-6254
37069,217,ramen-6255
183139,151,okonomiyaki-6256
142977,28,fish-and-chips-6257
107476,858,steak-and-ale-pie-6258
30012,419,bubble-and-squeak-6259
94986,116,cottage-pie-6260
53391,522,pizza-margherita-6261
32904,141,risotto-6262
223992,505,lasagna-6263
256089,37,carbonara-6264
28792,157,feijoada-6265
96921,710,moqueca-6266
103908,220,acaraje-6267
185651,2,pao-de-queijo-6268
280795,649,sushi-6269
16549,46,tempura-6270
163882,548,ramen-6271
231407,169,okonomiyaki-6272
113525,435,fish-and-chips-6273
3644,782,steak-and-ale-pie-6274
220407,977,bubble-and-squeak-6275
61684,832,cottage-pie-6276
258966,575,pizza-margherita-6277
14830,100,risotto-6278
185600,158,lasagna-6279
155507,182,carbonara-6280
14237,754,feijoada-6281
128560,717,moqueca-6282
235260,50,acaraje-6283
24732,484,pao-de-queijo-6284
69043,335,sushi-6285
256697,199,tempura-6286
117131,853,ramen-6287
187989,464,okonomiyaki-6288
85404,73,fish-and-chips-6289
269290,773,steak-and-ale-pie-6290
171179,984,bubble-and-squeak-6291
138949,401,cottage-pie-6292
149141,93,pizza-margherita-6293
55373,157,risotto-6294
12577,607,lasagna-6295
56863,953,carbonara-6296
188212,68,feijoada-6297
261291,923,moqueca-6298
27773,837,acaraje-6299
27931,191,pao-de-queijo-6300
75138,701,sushi-6301
51473,995,tempura-6302
135869,254,ramen-6303
237592,586,okonomiyaki-6304
292535,953,fish-and-chips-6305
265522,225,steak-and-ale-pie-6306
184739,256,bubble-and-squeak-6307
20684,269,cottage-pie-6308
64321,398,pizza-margherita-6309
185344,824,risotto-6310
85007,908,lasagna-6311
253408,753,carbonara-6312
119547,565,feijoada-6313
83472,140,moqueca-6314
156283,12,acaraje-6315
32837,571,pao-de-queijo-6316
165853,704,sushi-6317
158294,214,tempura-6318
30261,331,ramen-6319
113265,120,okonomiyaki-6320
173216,434,fish-and-chips-6321
188684,184,steak-and-ale-pie-6322
