prioridade,tempo,nome
10875,112,ramen-2015
192525,751,okonomiyaki-2016
110349,821,fish-and-chips-2017
57882,298,steak-and-ale-pie-2018
64805,510,bubble-and-squeak-2019
153416,605,cottage-pie-2020
265158,967,pizza-margherita-2021
17370,587,risotto-2022
169604,156,lasagna-2023
6607,554,carbonara-2024
149012,513,feijoada-2025
256129,629,moqueca-2026
264977,582,acaraje-2027
241403,469,pao-de-queijo-2028
136083,599,sushi-2029
125662,37,tempura-2030
95345,316,ramen-2031
21270,405,okonomiyaki-2032
129677,438,fish-and-chips-2033
173297,960,steak-and-ale-pie-2034
96659,334,bubble-and-squeak-2035
141168,392,cottage-pie-2036
124967,828,pizza-margherita-2037
120626,341,risotto-2038
99059,762,lasagna-2039
194329,794,carbonara-2040
281345,794,feijoada-2041
100211,745,moqueca-2042
67948,214,acaraje-2043
4163,153,pao-de-queijo-2044
36722,911,sushi-2045
46868,753,tempura-2046
7540,38,ramen-2047
154427,948,okonomiyaki-2048
102455,633,fish-and-chips-2049
222648,43,steak-and-ale-pie-2050
184773,94,bubble-and-squeak-2051
38754,162,cottage-pie-2052
53107,225,pizza-margherita-2053
88769,740,risotto-2054
295807,103,lasagna-2055
133839,377,carbonara-2056
42679,670,feijoada-2057
289554,625,moqueca-2058
280718,157,acaraje-2059
64969,994,pao-de-queijo-2060
275617,625,sushi-2061
225913,168,tempura-2062
166007,728,ramen-2063
119775,309,okonomiyaki-2064
39121,750,fish-and-chips-2065
146692,282,steak-and-ale-pie-2066
143221,358,bubble-and-squeak-2067
263474,573,cottage-pie-2068
83686,336,pizza-margherita-2069
125008,791,risotto-2070
223999,141,lasagna-2071
262374,376,carbonara-2072
10186,629,feijoada-2073
251202,175,moqueca-2074
133563,199,acaraje-2075
155254,487,pao-de-queijo-2076
162480,508,sushi-2077
274695,299,tempura-2078
48917,684,ramen-2079
160448,368,okonomiyaki-2080
172138,909,fish-and-chips-2081
222096,724,steak-and-ale-pie-2082
181767,461,bubble-and-squeak-2083
179964,171,cottage-pie-2084
290349,589,pizza-margherita-2085
269893,807,risotto-2086
228705,288,lasagna-2087
141210,253,carbonara-2088
1266,961,feijoada-2089
194630,586,moqueca-2090
227880,555,acaraje-2091
144167,306,pao-de-queijo-2092
112137,306,sushi-2093
164788,421,tempura-2094
202897,345,ramen-2095
14747,48,okonomiyaki-2096
272831,995,fish-and-chips-2097
256467,730,steak-and-ale-pie-2098
187988,64,bubble-and-squeak-2099
191496,284,cottage-pie-2100
219376,597,pizza-margherita-2101
103041,207,risotto-2102
134188,614,lasagna-2103
78539,270,carbonara-2104
48594,946,feijoada-2105
299384,691,moqueca-2106
245101,370,acaraje-2107
111669,93,pao-de-queijo-2108
207962,718,sushi-2109
47902,315,tempura-2110
140264,617,ramen-2111
211723,889,okonomiyaki-2112
5968,208,fish-and-chips-2113
283653,194,steak-and-ale-pie-2114
290091,428,bubble-and-squeak-2115
113242,456,cottage-pie-2116
266786,476,pizza-margherita-2117
252116,477,risotto-2118
89530,180,lasagna-2119
37021,118,carbonara-2120
191340,134,feijoada-2121
208114,334,moqueca-2122
94987,892,acaraje-2123
112838,487,pao-de-queijo-2124
269879,80,sushi-2125
246306,377,tempura-2126
53164,572,ramen-2127
148308,465,okonomiyaki-2128
192671,469,fish-and-chips-2129
214897,135,steak-and-ale-pie-2130
77942,535,bubble-and-squeak-2131
262520,819,cottage-pie-2132
93334,411,pizza-margherita-2133
185140,495,risotto-2134
192612,168,lasagna-2135
96659,631,carbonara-2136
215108,597,feijoada-2137
206262,195,moqueca-2138
26138,763,acaraje-2139
162588,147,pao-de-queijo-2140
169117,994,sushi-2141
211854,378,tempura-2142
1962,501,ramen-2143
228290,290,okonomiyaki-2144
52280,888,fish-and-chips-2145
109379,155,steak-and-ale-pie-2146
126238,628,bubble-and-squeak-2147
192359,489,cottage-pie-2148
138587,347,pizza-margherita-2149
56331,754,risotto-2150
112864,98,lasagna-2151
205723,452,carbonara-2152
200538,778,feijoada-2153
98607,911,moqueca-2154
270450,393,acaraje-2155
252822,89,pao-de-queijo-2156
189174,262,sushi-2157
228292,578,tempura-2158
282958,371,ramen-2159
53003,707,okonomiyaki-2160
169250,718,fish-and-chips-2161
13388,982,steak-and-ale-pie-2162
99711,72,bubble-and-squeak-2163
169974,520,cottage-pie-2164
228552,128,pizza-margherita-2165
15125,423,risotto-2166
265568,612,lasagna-2167
64369,895,carbonara-2168
135458,173,feijoada-2169
174323,43,moqueca-2170
23801,794,acaraje-2171
133651,114,pao-de-queijo-2172
28974,845,sushi-2173
221150,268,tempura-2174
183918,913,ramen-2175
132958,830,okonomiyaki-2176
51437,831,fish-and-chips-2177
5969,286,steak-and-ale-pie-2178
2851,746,bubble-and-squeak-2179
153891,106,cottage-pie-2180
98265,234,pizza-margherita-2181
208116,193,risotto-2182
290029,652,lasagna-2183
32101,447,carbonara-2184
134886,374,feijoada-2185
189265,110,moqueca-2186
290796,6,acaraje-2187
263595,247,pao-de-queijo-2188
40588,357,sushi-2189
45380,73,tempura-2190
171743,461,ramen-2191
280296,319,okonomiyaki-2192
200459,228,fish-and-chips-2193
19747,360,steak-and-ale-pie-2194
226102,484,bubble-and-squeak-2195
45049,323,cottage-pie-2196
62246,855,pizza-margherita-2197
91363,552,risotto-2198
155158,806,lasagna-2199
279886,276,carbonara-2200
264946,416,feijoada-2201
213681,451,moqueca-2202
246468,201,acaraje-2203
264131,240,pao-de-queijo-2204
204530,911,sushi-2205
153985,777,tempura-2206
263352,623,ramen-2207
134761,449,okonomiyaki-2208
190744,558,fish-and-chips-2209
158713,333,steak-and-ale-pie-2210
38957,860,bubble-and-squeak-2211
148500,703,cottage-pie-2212
81790,477,pizza-margherita-2213
25566,427,risotto-2214
200235,553,lasagna-2215
239397,710,carbonara-2216
646,465,feijoada-2217
181423,462,moqueca-2218
60919,601,acaraje-2219
198157,297,pao-de-queijo-2220
114831,228,sushi-2221
24260,879,tempura-2222
257280,459,ramen-2223
271706,512,okonomiyaki-2224
55423,247,fish-and-chips-2225
166760,65,steak-and-ale-pie-2226
103809,873,bubble-and-squeak-2227
141547,561,cottage-pie-2228
118790,441,pizza-margherita-2229
215945,307,risotto-2230
94056,935,lasagna-2231
139071,902,carbonara-2232
146679,759,feijoada-2233
98728,209,moqueca-2234
111644,76,acaraje-2235
218435,436,pao-de-queijo-2236
28031,933,sushi-2237
181449,60,tempura-2238
197626,270,ramen-2239
212130,731,okonomiyaki-2240
72,741,fish-and-chips-2241
92074,508,steak-and-ale-pie-2242
286151,298,bubble-and-squeak-2243
224699,719,cottage-pie-2244
169133,898,pizza-margherita-2245
52292,377,risotto-2246
216144,530,lasagna-2247
175380,73,carbonara-2248
238157,869,feijoada-2249
74093,537,moqueca-2250
112935,46,acaraje-2251
174156,924,pao-de-queijo-2252
111095,894,sushi-2253
13700,521,tempura-2254
59417,760,ramen-2255
299069,174,okonomiyaki-2256
94613,987,fish-and-chips-2257
73757,480,steak-and-ale-pie-2258
215595,328,bubble-and-squeak-2259
210255,780,cottage-pie-2260
54567,702,pizza-margherita-2261
10862,109,risotto-2262
283583,649,lasagna-2263
8630,396,carbonara-2264
63144,357,feijoada-2265
181861,138,moqueca-2266
244424,911,acaraje-2267
49414,687,pao-de-queijo-2268
166712,141,sushi-2269
43359,928,tempura-2270
52297,855,ramen-2271
155669,542,okonomiyaki-2272
237305,198,fish-and-chips-2273
3152,96,steak-and-ale-pie-2274
38384,798,bubble-and-squeak-2275
106200,662,cottage-pie-2276
188510,757,pizza-margherita-2277
264468,641,risotto-2278
145887,640,lasagna-2279
297995,100,carbonara-2280
28948,981,feijoada-2281
273949,443,moqueca-2282
207005,279,acaraje-2283
267614,337,pao-de-queijo-2284
268130,402,sushi-2285
138387,851,tempura-2286
67425,927,ramen-2287
284245,84,okonomiyaki-2288
124701,995,fish-and-chips-2289
181769,683,steak-and-ale-pie-2290
185334,205,bubble-and-squeak-2291
141600,372,cottage-pie-2292
295345,153,pizza-margherita-2293
15237,169,risotto-2294
256684,921,lasagna-2295
265913,566,carbonara-2296
25285,82,feijoada-2297
83568,792,moqueca-2298
3862,218,acaraje-2299
52237,12,pao-de-queijo-2300
104236,201,sushi-2301
192364,822,tempura-2302
116777,356,ramen-2303
33522,756,okonomiyaki-2304
78719,471,fish-and-chips-2305
200732,138,steak-and-ale-pie-2306
91606,95,bubble-and-squeak-2307
6554,710,cottage-pie-2308
127997,490,pizza-margherita-2309
178545,585,risotto-2310
192381,129,lasagna-2311
192988,807,carbonara-2312
176794,687,feijoada-2313
48191,917,moqueca-2314
198317,839,acaraje-2315
42228,683,pao-de-queijo-2316
185339,804,sushi-2317
3980,637,tempura-2318
127561,202,ramen-2319
99269,884,okonomiyaki-2320
178393,19,fish-and-chips-2321
193484,48,steak-and-ale-pie-2322
189506,845,bubble-and-squeak-2323
12457,354,cottage-pie-2324
218165,896,pizza-margherita-2325
43384,263,risotto-2326
33175,109,lasagna-2327
114281,997,carbonara-2328
191585,437,feijoada-2329
280633,533,moqueca-2330
70103,894,acaraje-2331
122152,675,pao-de-queijo-2332
194187,60,sushi-2333
293028,634,tempura-2334
259999,75,ramen-2335
29416,842,okonomiyaki-2336
106105,467,fish-and-chips-2337
104548,398,steak-and-ale-pie-2338
288506,257,bubble-and-squeak-2339
246973,228,cottage-pie-2340
65977,867,pizza-margherita-2341
257266,497,risotto-2342
5132,690,lasagna-2343
254701,352,carbonara-2344
88266,737,feijoada-2345
212102,592,moqueca-2346
248989,666,acaraje-2347
171506,214,pao-de-queijo-2348
197271,352,sushi-2349
113357,867,tempura-2350
264893,165,ramen-2351
203941,909,okonomiyaki-2352
26870,393,fish-and-chips-2353
256163,389,steak-and-ale-pie-2354
257340,954,bubble-and-squeak-2355
233274,150,cottage-pie-2356
167826,533,pizza-margherita-2357
244210,525,risotto-2358
11554,404,lasagna-2359
101046,248,carbonara-2360
249502,527,feijoada-2361
167286,30,moqueca-2362
9178,683,acaraje-2363
188806,702,pao-de-queijo-2364
84176,525,sushi-2365
105208,174,tempura-2366
85184,49,ramen-2367
16254,908,okonomiyaki-2368
268200,637,fish-and-chips-2369
28868,181,steak-and-ale-pie-2370
291102,586,bubble-and-squeak-2371
235765,588,cottage-pie-2372
154040,594,pizza-margherita-2373
285906,753,risotto-2374
167649,95,lasagna-2375
137476,96,carbonara-2376
76227,122,feijoada-2377
5650,238,moqueca-2378
32947,230,acaraje-2379
23129,190,pao-de-queijo-2380
21389,451,sushi-2381
106731,608,tempura-2382
291147,305,ramen-2383
263709,899,okonomiyaki-2384
78866,832,fish-and-chips-2385
14060,948,steak-and-ale-pie-2386
196974,91,bubble-and-squeak-2387
152710,29,cottage-pie-2388
93596,589,pizza-margherita-2389
46914,873,risotto-2390
155878,100,lasagna-2391
83347,511,carbonara-2392
2039,391,feijoada-2393
50947,685,moqueca-2394
181682,166,acaraje-2395
18717,745,pao-de-queijo-2396
147805,35,sushi-2397
62096,350,tempura-2398
172858,755,ramen-2399
132025,693,okonomiyaki-2400
40824,948,fish-and-chips-2401
14760,369,steak-and-ale-pie-2402
256287,427,bubble-and-squeak-2403
188929,889,cottage-pie-2404
211384,112,pizza-margherita-2405
204042,182,risotto-2406
202471,215,lasagna-2407
44773,766,carbonara-2408
200964,943,feijoada-2409
253868,191,moqueca-2410
104129,385,acaraje-2411
120822,889,pao-de-queijo-2412
152946,524,sushi-2413
191588,911,tempura-2414
10494,749,ramen-2415
36674,456,okonomiyaki-2416
7978,523,fish-and-chips-2417
103375,596,steak-and-ale-pie-2418
294852,772,bubble-and-squeak-2419
113413,87,cottage-pie-2420
79504,4,pizza-margherita-2421
174696,611,risotto-2422
165527,522,lasagna-2423
266512,888,carbonara-2424
201150,557,feijoada-2425
294720,774,moqueca-2426
191458,693,acaraje-2427
284299,175,pao-de-queijo-2428
3694,139,sushi-2429
175177,547,tempura-2430
264449,351,ramen-2431
263938,172,okonomiyaki-2432
18983,826,fish-and-chips-2433
222399,887,steak-and-ale-pie-2434
69311,881,bubble-and-squeak-2435
26002,288,cottage-pie-2436
158369,204,pizza-margherita-2437
115779,759,risotto-2438
159153,57,lasagna-2439
259584,803,carbonara-2440
74808,534,feijoada-2441
249769,51,moqueca-2442
45903,693,acaraje-2443
35072,519,pao-de-queijo-2444
171970,790,sushi-2445
87428,982,tempura-2446
266420,265,ramen-2447
71859,133,okonomiyaki-2448
35992,906,fish-and-chips-2449
168105,942,steak-and-ale-pie-2450
56572,431,bubble-and-squeak-2451
299094,74,cottage-pie-2452
194380,886,pizza-margherita-2453
101140,877,risotto-2454
287901,164,lasagna-2455
253517,754,carbonara-2456
122727,290,feijoada-2457
175340,150,moqueca-2458
112699,706,acaraje-2459
291836,865,pao-de-queijo-2460
81965,818,sushi-2461
38295,475,tempura-2462
62505,506,ramen-2463
228703,851,okonomiyaki-2464
144558,716,fish-and-chips-2465
218527,874,steak-and-ale-pie-2466
182037,436,bubble-and-squeak-2467
112008,155,cottage-pie-2468
19428,384,pizza-margherita-2469
34534,425,risotto-2470
103828,782,lasagna-2471
178920,451,carbonara-2472
50702,788,feijoada-2473
62286,445,moqueca-2474
128886,533,acaraje-2475
79756,577,pao-de-queijo-2476
216042,55,sushi-2477
264622,547,tempura-2478
32640,865,ramen-2479
101191,387,okonomiyaki-2480
2031,218,fish-and-chips-2481
227574,986,steak-and-ale-pie-2482
53804,855,bubble-and-squeak-2483
157019,595,cottage-pie-2484
236023,604,pizza-margherita-2485
174350,834,risotto-2486
229787,541,lasagna-2487
210673,866,carbonara-2488
4156,414,feijoada-2489
270521,35,moqueca-2490
156794,369,acaraje-2491
291639,956,pao-de-queijo-2492
127941,718,sushi-2493
98349,270,tempura-2494
192290,888,ramen-2495
103122,350,okonomiyaki-2496
201943,6,fish-and-chips-2497
247791,728,steak-and-ale-pie-2498
88190,876,bubble-and-squeak-2499
84043,669,cottage-pie-2500
117936,515,pizza-margherita-2501
101172,508,risotto-2502
251512,948,lasagna-2503
68396,129,carbonara-2504
213447,838,feijoada-2505
267987,263,moqueca-2506
78810,954,acaraje-2507
255848,798,pao-de-queijo-2508
218802,142,sushi-2509
47032,909,tempura-2510
48586,872,ramen-2511
222574,179,okonomiyaki-2512
261223,983,fish-and-chips-2513
100296,995,steak-and-ale-pie-2514
179112,768,bubble-and-squeak-2515
171327,497,cottage-pie-2516
109192,659,pizza-margherita-2517
49254,513,risotto-2518
267917,96,lasagna-2519
280317,127,carbonara-2520
174186,981,feijoada-2521
24901,820,moqueca-2522
183096,580,acaraje-2523
148517,672,pao-de-queijo-2524
200478,865,sushi-2525
235075,531,tempura-2526
92840,754,ramen-2527
227287,514,okonomiyaki-2528
173276,881,fish-and-chips-2529
34076,875,steak-and-ale-pie-2530
219474,898,bubble-and-squeak-2531
88953,888,cottage-pie-2532
45484,535,pizza-margherita-2533
157920,554,risotto-2534
122025,999,lasagna-2535
183849,386,carbonara-2536
293012,991,feijoada-2537
24277,969,moqueca-2538
281174,663,acaraje-2539
111742,78,pao-de-queijo-2540
159155,952,sushi-2541
299295,533,tempura-2542
4612,144,ramen-2543
103999,477,okonomiyaki-2544
190378,371,fish-and-chips-2545
78556,740,steak-and-ale-pie-2546
196209,156,bubble-and-squeak-2547
214667,658,cottage-pie-2548
178072,692,pizza-margherita-2549
201120,466,risotto-2550
289371,669,lasagna-2551
239612,505,carbonara-2552
85104,967,feijoada-2553
15170,51,moqueca-2554
50314,640,acaraje-2555
152015,459,pao-de-queijo-2556
114850,606,sushi-2557
181496,810,tempura-2558
26243,889,ramen-2559
210315,813,okonomiyaki-2560
298938,245,fish-and-chips-2561
3357,167,steak-and-ale-pie-2562
55273,358,bubble-and-squeak-2563
63335,614,cottage-pie-2564
297714,507,pizza-margherita-2565
70946,742,risotto-2566
95813,777,lasagna-2567
260279,335,carbonara-2568
221578,536,feijoada-2569
106867,205,moqueca-2570
64052,413,acaraje-2571
124172,270,pao-de-queijo-2572
70493,127,sushi-2573
145233,428,tempura-2574
167882,160,ramen-2575
25162,863,okonomiyaki-2576
210454,2,fish-and-chips-2577
109137,560,steak-and-ale-pie-2578
29920,177,bubble-and-squeak-2579
298341,268,cottage-pie-2580
73242,416,pizza-margherita-2581
153259,394,risotto-2582
22180,285,lasagna-2583
87530,764,carbonara-2584
63979,140,feijoada-2585
214185,617,moqueca-2586
299673,74,acaraje-2587
151653,591,pao-de-queijo-2588
90598,190,sushi-2589
152843,802,tempura-2590
131148,543,ramen-2591
179981,212,okonomiyaki-2592
70392,933,fish-and-chips-2593
274304,407,steak-and-ale-pie-2594
62761,863,bubble-and-squeak-2595
1449,806,cottage-pie-2596
265505,760,pizza-margherita-2597
42080,882,risotto-2598
189868,473,lasagna-2599
173058,121,carbonara-2600
292562,999,feijoada-2601
277673,175,moqueca-2602
18304,298,acaraje-2603
234114,602,pao-de-queijo-2604
241596,549,sushi-2605
30344,723,tempura-2606
47463,369,ramen-2607
208166,878,okonomiyaki-2608
34837,786,fish-and-chips-2609
221163,670,steak-and-ale-pie-2610
205257,694,bubble-and-squeak-2611
46906,451,cottage-pie-2612
129768,534,pizza-margherita-2613
151306,617,risotto-2614
204276,714,lasagna-2615
145281,966,carbonara-2616
49842,630,feijoada-2617
219449,21,moqueca-2618
159728,398,acaraje-2619
84079,515,pao-de-queijo-2620
203010,107,sushi-2621
9020,205,tempura-2622
50541,604,ramen-2623
261392,823,okonomiyaki-2624
289941,706,fish-and-chips-2625
170662,175,steak-and-ale-pie-2626
207908,596,bubble-and-squeak-2627
189883,326,cottage-pie-2628
58264,798,pizza-margherita-2629
218138,287,risotto-2630
63778,876,lasagna-2631
103346,260,carbonara-2632
77329,22,feijoada-2633
80885,993,moqueca-2634
208106,732,acaraje-2635
4696,193,pao-de-queijo-2636
172603,964,sushi-2637
165636,120,tempura-2638
119706,39,ramen-2639
54690,116,okonomiyaki-2640
98202,479,fish-and-chips-2641
145659,228,steak-and-ale-pie-2642
225383,856,bubble-and-squeak-2643
54688,420,cottage-pie-2644
191575,532,pizza-margherita-2645
187991,731,risotto-2646
223701,11,lasagna-2647
237745,487,carbonara-2648
166741,795,feijoada-2649
111078,287,moqueca-2650
7879,491,acaraje-2651
215506,249,pao-de-queijo-2652
213368,171,sushi-2653
274179,885,tempura-2654
288989,635,ramen-2655
38026,181,okonomiyaki-2656
149324,529,fish-and-chips-2657
196610,100,steak-and-ale-pie-2658
212028,258,bubble-and-squeak-2659
263617,320,cottage-pie-2660
29667,52,pizza-margherita-2661
8457,296,risotto-2662
184052,651,lasagna-2663
133981,666,carbonara-2664
2591,961,feijoada-2665
247174,664,moqueca-2666
266984,271,acaraje-2667
132588,742,pao-de-queijo-2668
41602,168,sushi-2669
46348,374,tempura-2670
70709,574,ramen-2671
188367,563,okonomiyaki-2672
242196,421,fish-and-chips-2673
226939,891,steak-and-ale-pie-2674
27263,124,bubble-and-squeak-2675
35066,422,cottage-pie-2676
282257,317,pizza-margherita-2677
142587,133,risotto-2678
255842,218,lasagna-2679
171473,604,carbonara-2680
226282,971,feijoada-2681
160513,545,moqueca-2682
90325,207,acaraje-2683
250742,130,pao-de-queijo-2684
216048,235,sushi-2685
90929,587,tempura-2686
1431,174,ramen-2687
124526,849,okonomiyaki-2688
156069,990,fish-and-chips-2689
10505,699,steak-and-ale-pie-2690
61590,962,bubble-and-squeak-2691
269755,103,cottage-pie-2692
208638,514,pizza-margherita-2693
217944,608,risotto-2694
202536,414,lasagna-2695
283671,579,carbonara-2696
20151,568,feijoada-2697
251241,837,moqueca-2698
286870,946,acaraje-2699
124606,175,pao-de-queijo-2700
287026,705,sushi-2701
283177,192,tempura-2702
120125,846,ramen-2703
230899,551,okonomiyaki-2704
299678,462,fish-and-chips-2705
14656,853,steak-and-ale-pie-2706
55824,905,bubble-and-squeak-2707
287058,364,cottage-pie-2708
121989,513,pizza-margherita-2709
78020,813,risotto-2710
277279,437,lasagna-2711
174053,804,carbonara-2712
63389,247,feijoada-2713
49013,466,moqueca-2714
124333,524,acaraje-2715
119746,45,pao-de-queijo-2716
92376,477,sushi-2717
201612,163,tempura-2718
70332,330,ramen-2719
184232,153,okonomiyaki-2720
10443,305,fish-and-chips-2721
16835,652,steak-and-ale-pie-2722
218248,335,bubble-and-squeak-2723
225693,952,cottage-pie-2724
73690,727,pizza-margherita-2725
28081,960,risotto-2726
12633,896,lasagna-2727
206311,186,carbonara-2728
294306,278,feijoada-2729
243401,885,moqueca-2730
30796,726,acaraje-2731
69665,109,pao-de-queijo-2732
123120,278,sushi-2733
178393,520,tempura-2734
54931,354,ramen-2735
244411,640,okonomiyaki-2736
50337,101,fish-and-chips-2737
126859,781,steak-and-ale-pie-2738
90985,346,bubble-and-squeak-2739
121012,493,cottage-pie-2740
263499,33,pizza-margherita-2741
103751,619,risotto-2742
168444,828,lasagna-2743
100808,851,carbonara-2744
188206,953,feijoada-2745
25464,143,moqueca-2746
115181,334,acaraje-2747
247092,650,pao-de-queijo-2748
232326,714,sushi-2749
212043,69,tempura-2750
176003,96,ramen-2751
245426,567,okonomiyaki-2752
245629,172,fish-and-chips-2753
7797,197,steak-and-ale-pie-2754
48918,137,bubble-and-squeak-2755
39603,223,cottage-pie-2756
127959,28,pizza-margherita-2757
172384,947,risotto-2758
198829,171,lasagna-2759
178965,35,carbonara-2760
125145,899,feijoada-2761
297321,591,moqueca-2762
217154,854,acaraje-2763
149403,890,pao-de-queijo-2764
187080,73,sushi-2765
4279,578,tempura-2766
197315,859,ramen-2767
158213,753,okonomiyaki-2768
189768,231,fish-and-chips-2769
207262,491,steak-and-ale-pie-2770
160856,939,bubble-and-squeak-2771
179877,157,cottage-pie-2772
156767,444,pizza-margherita-2773
269700,515,risotto-2774
119015,794,lasagna-2775
273553,625,carbonara-2776
53459,368,feijoada-2777
100989,336,moqueca-2778
22002,644,acaraje-2779
278379,339,pao-de-queijo-2780
150300,983,sushi-2781
183860,912,tempura-2782
214814,924,ramen-2783
79352,368,okonomiyaki-2784
145511,225,fish-and-chips-2785
132209,359,steak-and-ale-pie-2786
277938,192,bubble-and-squeak-2787
152883,71,cottage-pie-2788
228881,522,pizza-margherita-2789
276558,503,risotto-2790
164581,998,lasagna-2791
56668,948,carbonara-2792
249146,709,feijoada-2793
271075,88,moqueca-2794
97863,773,acaraje-2795
128724,99,pao-de-queijo-2796
258500,406,sushi-2797
7098,548,tempura-2798
15312,444,ramen-2799
289015,556,okonomiyaki-2800
64060,749,fish-and-chips-2801
60745,106,steak-and-ale-pie-2802
265354,740,bubble-and-squeak-2803
273246,585,cottage-pie-2804
184619,482,pizza-margherita-2805
2125,649,risotto-2806
29499,861,lasagna-2807
53607,319,carbonara-2808
86937,991,feijoada-2809
173044,914,moqueca-2810
254236,859,acaraje-2811
42917,13,pao-de-queijo-2812
184740,785,sushi-2813
296570,994,tempura-2814
163759,98,ramen-2815
25970,824,okonomiyaki-2816
78795,72,fish-and-chips-2817
190348,269,steak-and-ale-pie-2818
141592,783,bubble-and-squeak-2819
293202,259,cottage-pie-2820
286866,746,pizza-margherita-2821
115083,497,risotto-2822
138681,903,lasagna-2823
32227,579,carbonara-2824
113156,373,feijoada-2825
281209,444,moqueca-2826
159208,602,acaraje-2827
139629,598,pao-de-queijo-2828
218009,484,sushi-2829
186660,882,tempura-2830
239263,771,ramen-2831
182032,567,okonomiyaki-2832
173712,918,fish-and-chips-2833
191494,154,steak-and-ale-pie-2834
272722,281,bubble-and-squeak-2835
276163,447,cottage-pie-2836
153631,151,pizza-margherita-2837
140785,528,risotto-2838
174486,433,lasagna-2839
135804,684,carbonara-2840
126965,699,feijoada-2841
207697,888,moqueca-2842
145825,723,acaraje-2843
162690,553,pao-de-queijo-2844
135596,920,sushi-2845
292918,755,tempura-2846
5601,919,ramen-2847
244903,715,okonomiyaki-2848
259091,445,fish-and-chips-2849
61674,19,steak-and-ale-pie-2850
163439,82,bubble-and-squeak-2851
22491,742,cottage-pie-2852
28252,697,pizza-margherita-2853
173095,474,risotto-2854
88344,529,lasagna-2855
274095,182,carbonara-2856
98798,221,feijoada-2857
107351,980,moqueca-2858
238744,727,acaraje-2859
49395,106,pao-de-queijo-2860
282023,394,sushi-2861
107379,32,tempura-2862
197814,503,ramen-2863
205821,335,okonomiyaki-2864
5987,968,fish-and-chips-2865
111241,255,steak-and-ale-pie-2866
265900,191,bubble-and-squeak-2867
24085,898,cottage-pie-2868
282783,792,pizza-margherita-2869
265414,153,risotto-2870
148148,917,lasagna-2871
229261,569,carbonara-2872
129661,357,feijoada-2873
203119,336,moqueca-2874
165542,458,acaraje-2875
173819,639,pao-de-queijo-2876
187597,205,sushi-2877
242713,500,tempura-2878
166606,35,ramen-2879
33380,92,okonomiyaki-2880
115107,132,fish-and-chips-2881
2497,226,steak-and-ale-pie-2882
266500,842,bubble-and-squeak-2883
95543,931,cottage-pie-2884
219935,479,pizza-margherita-2885
80106,265,risotto-2886
60555,818,lasagna-2887
14880,990,carbonara-2888
165846,926,feijoada-2889
3873,856,moqueca-2890
217521,237,acaraje-2891
109419,251,pao-de-queijo-2892
160336,701,sushi-2893
82916,305,tempura-2894
293429,236,ramen-2895
230894,959,okonomiyaki-2896
275963,482,fish-and-chips-2897
131092,118,steak-and-ale-pie-2898
241145,63,bubble-and-squeak-2899
154902,215,cottage-pie-2900
155776,971,pizza-margherita-2901
217042,131,risotto-2902
144184,147,lasagna-2903
226713,875,carbonara-2904
204085,411,feijoada-2905
154733,113,moqueca-2906
259163,939,acaraje-2907
17420,539,pao-de-queijo-2908
212980,641,sushi-2909
6523,506,tempura-2910
182152,445,ramen-2911
95391,900,okonomiyaki-2912
14068,14,fish-and-chips-2913
271841,345,steak-and-ale-pie-2914
254516,796,bubble-and-squeak-2915
166348,224,cottage-pie-2916
79376,1,pizza-margherita-2917
202204,561,risotto-2918
269731,780,lasagna-2919
10167,213,carbonara-2920
272709,505,feijoada-2921
108462,762,moqueca-2922
162132,856,acaraje-2923
210230,342,pao-de-queijo-2924
178618,101,sushi-2925
81815,357,tempura-2926
159543,88,ramen-2927
243764,255,okonomiyaki-2928
210018,873,fish-and-chips-2929
60319,429,steak-and-ale-pie-2930
236215,483,bubble-and-squeak-2931
174405,442,cottage-pie-2932
265394,304,pizza-margherita-2933
151042,549,risotto-2934
244166,908,lasagna-2935
48360,750,carbonara-2936
89578,623,feijoada-2937
28134,676,moqueca-2938
272073,48,acaraje-2939
238881,20,pao-de-queijo-2940
84576,23,sushi-2941
266313,816,tempura-2942
252009,874,ramen-2943
118799,683,okonomiyaki-2944
290992,507,fish-and-chips-2945
76733,420,steak-and-ale-pie-2946
91291,363,bubble-and-squeak-2947
31771,501,cottage-pie-2948
270476,41,pizza-margherita-2949
193055,238,risotto-2950
105791,890,lasagna-2951
187476,667,carbonara-2952
46910,426,feijoada-2953
66519,43,moqueca-2954
126599,767,acaraje-2955
40799,506,pao-de-queijo-2956
245528,727,sushi-2957
138301,416,tempura-2958
106267,711,ramen-2959
32865,600,okonomiyaki-2960
17695,49,fish-and-chips-2961
260758,245,steak-and-ale-pie-2962
181179,449,bubble-and-squeak-2963
290239,404,cottage-pie-2964
219579,485,pizza-margherita-2965
262478,456,risotto-2966
284826,48,lasagna-2967
229525,939,carbonara-2968
15191,35,feijoada-2969
126567,74,moqueca-2970
9958,842,acaraje-2971
50950,897,pao-de-queijo-2972
51408,314,sushi-2973
40764,232,tempura-2974
7498,484,ramen-2975
154319,57,okonomiyaki-2976
46034,889,fish-and-chips-2977
94784,301,steak-and-ale-pie-2978
285575,967,bubble-and-squeak-2979
17487,527,cottage-pie-2980
57120,535,pizza-margherita-2981
192488,116,risotto-2982
234696,139,lasagna-2983
14934,392,carbonara-2984
221353,235,feijoada-2985
7110,910,moqueca-2986
256847,156,acaraje-2987
